Filename,Dimension Duplicate,Dimension Original
ISIC_0015274.jpg,"(6668, 4459)","(6668, 4459)"
ISIC_0013558.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014289.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010105.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000052.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0013634.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014270.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000307.jpg,"(767, 576)","(767, 576)"
ISIC_0015544.jpg,"(6621, 4440)","(6621, 4440)"
ISIC_0012233.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013165.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012835.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012205.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000470.jpg,"(919, 802)","(919, 802)"
ISIC_0000381.jpg,"(2101, 1943)","(2101, 1943)"
ISIC_0014661.jpg,"(6662, 4440)","(6662, 4440)"
ISIC_0013817.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012746.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010037.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000533.jpg,"(1016, 682)","(1016, 682)"
ISIC_0014667.jpg,"(6688, 4459)","(6688, 4459)"
ISIC_0013288.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0004309.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000037.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0014836.jpg,"(6622, 4401)","(6622, 4401)"
ISIC_0015057.jpg,"(6681, 4420)","(6681, 4420)"
ISIC_0011146.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009977.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015603.jpg,"(6662, 4420)","(6662, 4420)"
ISIC_0010263.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014664.jpg,"(6628, 4419)","(6628, 4419)"
ISIC_0007241.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000363.jpg,"(767, 576)","(767, 576)"
ISIC_0000511.jpg,"(919, 802)","(919, 802)"
ISIC_0013969.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013208.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010321.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014422.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014360.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0001212.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009975.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010473.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015395.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0013996.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0008507.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000253.jpg,"(576, 768)","(576, 768)"
ISIC_0012949.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012156.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012256.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015984.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0013953.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014722.jpg,"(6602, 4402)","(6602, 4402)"
ISIC_0016069.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015482.jpg,"(6608, 4399)","(6608, 4399)"
ISIC_0014994.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0014754.jpg,"(6648, 4399)","(6648, 4399)"
ISIC_0013084.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014794.jpg,"(6621, 4441)","(6621, 4441)"
ISIC_0000554.jpg,"(824, 719)","(824, 719)"
ISIC_0012311.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013197.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013737.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013678.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000197.jpg,"(1502, 1051)","(1502, 1051)"
ISIC_0010332.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014812.jpg,"(6642, 4422)","(6642, 4422)"
ISIC_0015369.jpg,"(6688, 4459)","(6688, 4459)"
ISIC_0015185.jpg,"(6608, 4419)","(6608, 4419)"
ISIC_0011300.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001100.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013798.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012940.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015997.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010439.jpg,"(1024, 768)","(1024, 768)"
ISIC_0016046.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000182.jpg,"(1502, 1051)","(1502, 1051)"
ISIC_0013399.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014382.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012677.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014076.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013079.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014632.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0013830.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000476.jpg,"(919, 802)","(919, 802)"
ISIC_0015445.jpg,"(6641, 4440)","(6641, 4440)"
ISIC_0003539.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012511.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000360.jpg,"(767, 576)","(767, 576)"
ISIC_0012435.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0016036.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014911.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0012756.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010443.jpg,"(1024, 768)","(1024, 768)"
ISIC_0006982.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000550.jpg,"(824, 719)","(824, 719)"
ISIC_0011322.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000377.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013867.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0007528.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0011208.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011107.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014694.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0014601.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0000370.jpg,"(767, 576)","(767, 576)"
ISIC_0015293.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0009971.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012789.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010587.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000290.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014731.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0013374.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0001213.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012786.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010566.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014181.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014506.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010029.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010023.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013712.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012902.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015627.jpg,"(6608, 4379)","(6608, 4379)"
ISIC_0013207.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000129.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0013921.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012316.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009160.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014951.jpg,"(6687, 4439)","(6687, 4439)"
ISIC_0009949.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000882.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0013010.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013063.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0001374.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0013568.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000117.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0015440.jpg,"(6642, 4421)","(6642, 4421)"
ISIC_0010204.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010320.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000078.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0001449.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014963.jpg,"(6688, 4459)","(6688, 4459)"
ISIC_0015260.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0000045.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000385.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013559.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014863.jpg,"(6648, 4419)","(6648, 4419)"
ISIC_0015363.jpg,"(6687, 4439)","(6687, 4439)"
ISIC_0012086.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010190.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009889.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000038.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000067.jpg,"(962, 722)","(962, 722)"
ISIC_0009165.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014610.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0011298.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013494.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014975.jpg,"(6688, 4459)","(6688, 4459)"
ISIC_0014938.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0014897.jpg,"(6668, 4459)","(6668, 4459)"
ISIC_0012232.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010456.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012285.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013393.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010054.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013805.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014969.jpg,"(6688, 4459)","(6688, 4459)"
ISIC_0011393.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014547.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013037.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010168.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012944.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0013696.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000063.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0010596.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000353.jpg,"(767, 576)","(767, 576)"
ISIC_0012669.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009914.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013772.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011118.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013335.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011366.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014440.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014178.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000487.jpg,"(919, 802)","(919, 802)"
ISIC_0014026.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012324.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015563.jpg,"(6668, 4419)","(6668, 4419)"
ISIC_0010021.jpg,"(1024, 768)","(1024, 768)"
ISIC_0002489.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0011220.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000181.jpg,"(1502, 1051)","(1502, 1051)"
ISIC_0007557.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0013688.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000431.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0010567.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000221.jpg,"(962, 671)","(962, 671)"
ISIC_0012149.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014001.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015079.jpg,"(6621, 4401)","(6621, 4401)"
ISIC_0010180.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014094.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000035.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000025.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0000368.jpg,"(767, 576)","(767, 576)"
ISIC_0014633.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0013176.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014860.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0016061.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012177.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0005247.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0015180.jpg,"(6628, 4399)","(6628, 4399)"
ISIC_0010094.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014937.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0010017.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010552.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013360.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015008.jpg,"(6648, 4479)","(6648, 4479)"
ISIC_0014682.jpg,"(6628, 4399)","(6628, 4399)"
ISIC_0009078.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014308.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000361.jpg,"(767, 576)","(767, 576)"
ISIC_0012865.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015040.jpg,"(6621, 4420)","(6621, 4420)"
ISIC_0014739.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0011384.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012496.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014186.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014081.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012675.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012246.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013652.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014698.jpg,"(6642, 4401)","(6642, 4401)"
ISIC_0015037.jpg,"(6602, 4400)","(6602, 4400)"
ISIC_0015964.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012464.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009935.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000547.jpg,"(824, 719)","(824, 719)"
ISIC_0000159.jpg,"(965, 724)","(965, 724)"
ISIC_0016057.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012442.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000234.jpg,"(962, 676)","(962, 676)"
ISIC_0012664.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0011114.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010028.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001267.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000172.jpg,"(962, 674)","(962, 674)"
ISIC_0013248.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012445.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010467.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015043.jpg,"(6621, 4401)","(6621, 4401)"
ISIC_0010335.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011323.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013106.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0002476.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0010370.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013580.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010220.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014640.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0012749.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013789.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013639.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010228.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015999.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010382.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010603.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000416.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0012673.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000514.jpg,"(919, 802)","(919, 802)"
ISIC_0000552.jpg,"(679, 566)","(679, 566)"
ISIC_0000427.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0002836.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014768.jpg,"(6642, 4421)","(6642, 4421)"
ISIC_0012160.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012663.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000359.jpg,"(767, 576)","(767, 576)"
ISIC_0000494.jpg,"(919, 802)","(919, 802)"
ISIC_0000151.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0013922.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014225.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000176.jpg,"(944, 1127)","(944, 1127)"
ISIC_0000103.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0013190.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014974.jpg,"(6668, 4459)","(6668, 4459)"
ISIC_0012263.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011326.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012702.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0009298.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013997.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012891.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013554.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015996.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010102.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015245.jpg,"(6708, 4439)","(6708, 4439)"
ISIC_0016072.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014947.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0012823.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015153.jpg,"(6601, 4401)","(6601, 4401)"
ISIC_0000287.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000277.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011213.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000128.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0015161.jpg,"(6601, 4382)","(6601, 4382)"
ISIC_0015985.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0014525.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012941.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0003559.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009915.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012288.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010457.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012911.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012758.jpg,"(639, 602)","(639, 602)"
ISIC_0010252.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013424.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0016045.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0016051.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010576.jpg,"(1024, 768)","(1024, 768)"
ISIC_0016007.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013410.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000111.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0012777.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013306.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011137.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011135.jpg,"(1024, 768)","(1024, 768)"
ISIC_0009942.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010248.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013600.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0007322.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000504.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0015064.jpg,"(6601, 4380)","(6601, 4380)"
ISIC_0012400.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000032.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0015089.jpg,"(6708, 4459)","(6708, 4459)"
ISIC_0012127.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014190.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011398.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013219.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0016070.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0000126.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0002647.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013690.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009993.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013606.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010492.jpg,"(1024, 768)","(1024, 768)"
ISIC_0010334.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011170.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014263.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015133.jpg,"(6621, 4420)","(6621, 4420)"
ISIC_0001385.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0014879.jpg,"(6648, 4439)","(6648, 4439)"
ISIC_0012406.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0009974.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014962.jpg,"(6688, 4439)","(6688, 4439)"
ISIC_0010481.jpg,"(1024, 768)","(1024, 768)"
ISIC_0001126.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0014829.jpg,"(6642, 4441)","(6642, 4441)"
ISIC_0014708.jpg,"(6622, 4421)","(6622, 4421)"
ISIC_0002093.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012323.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0001181.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0010562.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000518.jpg,"(919, 802)","(919, 802)"
ISIC_0000482.jpg,"(919, 802)","(919, 802)"
ISIC_0000276.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013739.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015983.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0012099.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013986.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000461.jpg,"(919, 802)","(919, 802)"
ISIC_0013579.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014725.jpg,"(6602, 4401)","(6602, 4401)"
ISIC_0000322.jpg,"(767, 576)","(767, 576)"
ISIC_0010078.jpg,"(1024, 768)","(1024, 768)"
ISIC_0015961.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000060.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0016014.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012682.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013459.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014823.jpg,"(6622, 4441)","(6622, 4441)"
ISIC_0014503.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015062.jpg,"(6602, 4380)","(6602, 4380)"
ISIC_0000439.jpg,"(3072, 2304)","(3072, 2304)"
ISIC_0013160.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0013935.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0006914.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0000021.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0013490.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014328.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0008528.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012182.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012495.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013355.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012413.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012363.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015233.jpg,"(6641, 4401)","(6641, 4401)"
ISIC_0010853.jpg,"(1024, 768)","(1024, 768)"
ISIC_0011123.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014726.jpg,"(6641, 4440)","(6641, 4440)"
ISIC_0013024.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012739.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010846.jpg,"(1024, 768)","(1024, 768)"
ISIC_0014162.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0011092.jpg,"(1024, 768)","(1024, 768)"
ISIC_0012773.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015144.jpg,"(6641, 4420)","(6641, 4420)"
ISIC_0000099.jpg,"(2048, 1536)","(2048, 1536)"
ISIC_0015936.jpg,"(2304, 1536)","(2304, 1536)"
ISIC_0014574.jpg,"(2592, 1936)","(2592, 1936)"
ISIC_0012332.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0010569.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000148.jpg,"(2816, 2112)","(2816, 2112)"
ISIC_0001769.jpg,"(3024, 2016)","(3024, 2016)"
ISIC_0012453.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0013072.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0015625.jpg,"(6688, 4419)","(6688, 4419)"
ISIC_0011336.jpg,"(1024, 768)","(1024, 768)"
ISIC_0013910.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0000028.jpg,"(1504, 1129)","(1504, 1129)"
ISIC_0013809.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0014131.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012719.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0014904.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0013738.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0015115.jpg,"(6681, 4422)","(6681, 4422)"
ISIC_0000327.jpg,"(767, 576)","(767, 576)"
ISIC_0014740.jpg,"(6668, 4439)","(6668, 4439)"
ISIC_0013071.jpg,"(3872, 2592)","(3872, 2592)"
ISIC_0010089.jpg,"(1024, 768)","(1024, 768)"
ISIC_0000008.jpg,"(1022, 767)","(1022, 767)"
ISIC_0000536.jpg,"(796, 682)","(796, 682)"
ISIC_0010364.jpg,"(1024, 768)","(1024, 768)"
ISIC_0008236.jpg,"(4288, 2848)","(4288, 2848)"
ISIC_0012901.jpg,"(3008, 2000)","(3008, 2000)"
ISIC_0012693.jpg,"(3008, 2000)","(3008, 2000)"
